INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
31319	µ∞µ∞º¶±¶±¶	3131	5	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	350	350	150	50	1	31310
31320	≥…ƒÍµ∞µ∞º¶	3132	45	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	350	350	150	50	1	31320
31321	±‰“Ïµ∞µ∞º¶	3132	45	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	861	1507	753	646	861	948	1042	1090	1232	1422	100	350	350	150	50	1	31320
31322	±‰“Ïµ∞µ∞º¶	3132	45	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	939	1644	822	704	939	948	1042	1090	1232	1422	100	350	350	150	50	1	31320
31323	±‰“Ïµ∞µ∞º¶	3132	45	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1018	1781	890	763	1018	948	1042	1090	1232	1422	100	350	350	150	50	1	31320
31329	µ∞µ∞º¶±¶±¶	3132	45	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	350	350	150	50	1	31320
31330	≥…ƒÍµ∞µ∞º¶	3133	55	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31331	±‰“Ïµ∞µ∞º¶	3133	55	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	877	1535	767	657	877	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31332	±‰“Ïµ∞µ∞º¶	3133	55	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	938	1642	821	703	938	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31333	±‰“Ïµ∞µ∞º¶	3133	55	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	999	1749	874	749	999	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31334	±‰“Ïµ∞µ∞º¶	3133	55	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1060	1856	928	795	1060	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31339	µ∞µ∞º¶±¶±¶	3133	55	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	350	350	150	50	1	31330
31340	≥…ƒÍµ∞µ∞º¶	3134	65	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31341	±‰“Ïµ∞µ∞º¶	3134	65	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	899	1574	787	674	899	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31342	±‰“Ïµ∞µ∞º¶	3134	65	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	950	1663	831	712	950	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31343	±‰“Ïµ∞µ∞º¶	3134	65	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1001	1752	876	751	1001	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31344	±‰“Ïµ∞µ∞º¶	3134	65	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1052	1841	920	789	1052	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31345	±‰“Ïµ∞µ∞º¶	3134	65	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1103	1931	965	827	1103	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31349	µ∞µ∞º¶±¶±¶	3134	65	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	350	350	150	50	1	31340
31350	≥…ƒÍµ∞µ∞º¶	3135	75	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31351	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1619	809	694	925	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31352	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	969	1697	848	727	969	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31353	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1013	1774	887	760	1013	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31354	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1057	1851	925	793	1057	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31355	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1928	964	826	1102	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31356	±‰“Ïµ∞µ∞º¶	3135	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1146	2005	1002	859	1146	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31359	µ∞µ∞º¶±¶±¶	3135	75	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	350	350	150	50	1	31350
31360	≥…ƒÍµ∞µ∞º¶	3136	85	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31361	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31362	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31363	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31364	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31365	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31366	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31367	±‰“Ïµ∞µ∞º¶	3136	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31369	µ∞µ∞º¶±¶±¶	3136	85	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	350	350	150	50	1	31360
31370	≥…ƒÍµ∞µ∞º¶	3137	95	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31371	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31372	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31373	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31374	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31375	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31376	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31377	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31378	±‰“Ïµ∞µ∞º¶	3137	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31379	µ∞µ∞º¶±¶±¶	3137	95	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	350	150	50	1	31370
31390	≥…ƒÍ¿Í√¿»À	3139	5	9	0	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1	30250
31391	±‰“Ï¿Í√¿»À	3139	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	539	809	1520	862	1078	846	930	972	1099	1269	500	100	200	100	100	1	30250
31392	±‰“Ï¿Í√¿»À	3139	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	609	914	1719	975	1219	846	930	972	1099	1269	500	100	200	100	100	1	30250
31399	¿Í√¿»À±¶±¶	3139	5	9	0	1	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1	30250
31400	≥…ƒÍ¿Í√¿»À	3140	45	9	0	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1	30260
31401	±‰“Ï¿Í√¿»À	3140	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	538	807	1518	861	1076	948	1042	1090	1232	1422	500	100	200	100	100	1	30260
31402	±‰“Ï¿Í√¿»À	3140	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	587	881	1656	939	1174	948	1042	1090	1232	1422	500	100	200	100	100	1	30260
31403	±‰“Ï¿Í√¿»À	3140	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	636	954	1794	1018	1272	948	1042	1090	1232	1422	500	100	200	100	100	1	30260
31409	¿Í√¿»À±¶±¶	3140	45	9	0	1	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1	30260
31410	≥…ƒÍ¿Í√¿»À	3141	55	9	0	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31411	±‰“Ï¿Í√¿»À	3141	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	548	822	1546	877	1096	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31412	±‰“Ï¿Í√¿»À	3141	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	586	879	1653	938	1173	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31413	±‰“Ï¿Í√¿»À	3141	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	624	937	1761	999	1249	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31414	±‰“Ï¿Í√¿»À	3141	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	663	994	1869	1060	1326	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31419	¿Í√¿»À±¶±¶	3141	55	9	0	1	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1	30270
31420	≥…ƒÍ¿Í√¿»À	3142	65	9	0	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31421	±‰“Ï¿Í√¿»À	3142	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	562	843	1585	899	1124	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31422	±‰“Ï¿Í√¿»À	3142	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	594	891	1675	950	1188	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31423	±‰“Ï¿Í√¿»À	3142	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	625	938	1765	1001	1251	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31424	±‰“Ï¿Í√¿»À	3142	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	657	986	1855	1052	1315	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31425	±‰“Ï¿Í√¿»À	3142	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	689	1034	1944	1103	1379	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31429	¿Í√¿»À±¶±¶	3142	65	9	0	1	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1	30280
31430	≥…ƒÍ¿Í√¿»À	3143	75	9	0	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31431	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	578	867	1631	925	1157	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31432	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	606	909	1709	969	1212	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31433	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	633	950	1786	1013	1267	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31434	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	661	991	1864	1057	1322	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31435	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	688	1033	1942	1102	1377	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31436	±‰“Ï¿Í√¿»À	3143	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	716	1074	2019	1146	1432	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31439	¿Í√¿»À±¶±¶	3143	75	9	0	1	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1	30290
31440	≥…ƒÍ¿Í√¿»À	3144	85	9	0	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31441	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	893	1679	952	1190	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31442	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	929	1748	991	1239	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31443	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	966	1817	1031	1288	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31444	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1003	1886	1070	1337	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31445	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1040	1955	1109	1386	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31446	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1076	2024	1148	1435	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31447	±‰“Ï¿Í√¿»À	3144	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1113	2093	1187	1484	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31449	¿Í√¿»À±¶±¶	3144	85	9	0	1	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	1	30300
31450	≥…ƒÍ¿Í√¿»À	3145	95	9	0	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31451	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31452	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31453	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31454	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31455	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
31456	±‰“Ï¿Í√¿»À	3145	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2388	500	100	200	100	100	1	30310
